4.00001E+01,1.01282E+00,2.19089E-01,6.02998E-01
4.00001E+01,1.01443E+00,2.33335E-01,5.90039E-01
4.00001E+01,1.01638E+00,2.49145E-01,5.73676E-01
4.00001E+01,1.01874E+00,2.66930E-01,5.53798E-01
4.00001E+01,1.02166E+00,2.87218E-01,5.30371E-01
4.00001E+01,1.02532E+00,3.10635E-01,5.04597E-01
4.00001E+01,1.03001E+00,3.37816E-01,4.76335E-01
4.00001E+01,1.03614E+00,3.70336E-01,4.46297E-01
4.00001E+01,1.04434E+00,4.09797E-01,4.14482E-01
4.00001E+01,1.05579E+00,4.58022E-01,3.79677E-01
4.00001E+01,1.07239E+00,5.17816E-01,3.42152E-01
4.00001E+01,1.09788E+00,5.94578E-01,3.02381E-01
4.00001E+01,1.14004E+00,6.96777E-01,2.61380E-01
4.00001E+01,1.21830E+00,8.36610E-01,2.18808E-01
4.00001E+01,1.39418E+00,1.02991E+00,1.74254E-01
6.99999E+01,1.03219E+00,3.44154E-01,6.53127E-01
6.99999E+01,1.03600E+00,3.64852E-01,6.43898E-01
6.99999E+01,1.04055E+00,3.87905E-01,6.30808E-01
6.99999E+01,1.04603E+00,4.13325E-01,6.13704E-01
6.99999E+01,1.05271E+00,4.41746E-01,5.93241E-01
6.99999E+01,1.06098E+00,4.74088E-01,5.69833E-01
6.99999E+01,1.07139E+00,5.11097E-01,5.43206E-01
6.99999E+01,1.08476E+00,5.53715E-01,5.13440E-01
6.99999E+01,1.10236E+00,6.03244E-01,4.81280E-01
6.99999E+01,1.12620E+00,6.63132E-01,4.47681E-01
6.99999E+01,1.15982E+00,7.34813E-01,4.11224E-01
6.99999E+01,1.20956E+00,8.20893E-01,3.71980E-01
6.99999E+01,1.28821E+00,9.26437E-01,3.30732E-01
6.99999E+01,1.42498E+00,1.05436E+00,2.87688E-01
6.99999E+01,1.70379E+00,1.20671E+00,2.43319E-01
1.50000E+02,1.11734E+00,6.17538E-01,6.92429E-01
1.50000E+02,1.12973E+00,6.54368E-01,7.02327E-01
1.50000E+02,1.14444E+00,6.89707E-01,6.99667E-01
1.50000E+02,1.16195E+00,7.26940E-01,6.92099E-01
1.50000E+02,1.18300E+00,7.67015E-01,6.79859E-01
1.50000E+02,1.20864E+00,8.10675E-01,6.63816E-01
1.50000E+02,1.24029E+00,8.58418E-01,6.44051E-01
1.50000E+02,1.28007E+00,9.10333E-01,6.20054E-01
