4.00000E+01,1.01282E+00,1.72140E-01,6.09762E-01
4.00000E+01,1.01443E+00,1.83522E-01,5.96455E-01
4.00000E+01,1.01638E+00,1.96330E-01,5.78195E-01
4.00000E+01,1.01874E+00,2.09814E-01,5.55725E-01
4.00000E+01,1.02166E+00,2.25457E-01,5.31634E-01
4.00000E+01,1.02532E+00,2.43520E-01,5.05525E-01
4.00000E+01,1.03001E+00,2.64851E-01,4.77532E-01
4.00000E+01,1.03613E+00,2.90341E-01,4.47525E-01
4.00000E+01,1.04435E+00,3.21096E-01,4.14912E-01
4.00000E+01,1.05581E+00,3.57749E-01,3.78127E-01
4.00000E+01,1.07240E+00,4.04798E-01,3.41344E-01
4.00000E+01,1.09787E+00,4.65220E-01,3.02183E-01
4.00000E+01,1.14000E+00,5.44539E-01,2.60973E-01
4.00000E+01,1.21832E+00,6.52733E-01,2.18068E-01
4.00000E+01,1.39437E+00,7.99595E-01,1.72538E-01
6.99999E+01,1.03218E+00,2.70779E-01,6.65308E-01
6.99999E+01,1.03600E+00,2.87453E-01,6.53914E-01
6.99999E+01,1.04056E+00,3.05288E-01,6.37809E-01
6.99999E+01,1.04604E+00,3.25126E-01,6.18536E-01
6.99999E+01,1.05272E+00,3.47085E-01,5.96987E-01
6.99999E+01,1.06098E+00,3.71838E-01,5.72230E-01
6.99999E+01,1.07140E+00,4.00408E-01,5.44517E-01
6.99999E+01,1.08476E+00,4.33593E-01,5.14726E-01
6.99999E+01,1.10235E+00,4.72917E-01,4.82768E-01
6.99999E+01,1.12623E+00,5.19468E-01,4.48097E-01
6.99999E+01,1.15988E+00,5.74003E-01,4.09653E-01
6.99999E+01,1.20962E+00,6.41021E-01,3.70451E-01
6.99999E+01,1.28824E+00,7.23084E-01,3.29396E-01
6.99999E+01,1.42518E+00,8.21963E-01,2.86049E-01
6.99999E+01,1.70400E+00,9.31961E-01,2.38418E-01
1.50000E+02,1.11718E+00,4.86726E-01,7.19818E-01
1.50000E+02,1.12967E+00,5.14327E-01,7.20540E-01
1.50000E+02,1.14441E+00,5.42021E-01,7.13889E-01
1.50000E+02,1.16195E+00,5.71410E-01,7.02630E-01
1.50000E+02,1.18303E+00,6.02793E-01,6.87641E-01
1.50000E+02,1.20864E+00,6.36145E-01,6.70353E-01
1.50000E+02,1.24029E+00,6.72852E-01,6.48864E-01
1.50000E+02,1.28010E+00,7.12964E-01,6.23247E-01
1.50000E+02,1.33125E+00,7.56951E-01,5.94812E-01
1.50000E+02,1.39878E+00,8.05263E-01,5.63669E-01
1.50000E+02,1.49102E+00,8.57637E-01,5.29734E-01
1.50000E+02,1.62241E+00,9.14196E-01,4.93767E-01
1.50000E+02,1.82095E+00,9.71519E-01,4.54734E-01
1.50000E+02,2.14676E+00,1.02250E+00,4.10584E-01
1.50000E+02,2.75033E+00,1.06309E+00,3.60270E-01
2.30001E+02,1.27664E+00,6.86811E-01,7.46521E-01
2.30001E+02,1.30201E+00,7.15386E-01,7.50504E-01
2.30001E+02,1.33134E+00,7.43818E-01,7.49618E-01
2.30001E+02,1.36553E+00,7.73335E-01,7.44734E-01
2.30001E+02,1.40572E+00,8.03704E-01,7.36656E-01
2.30001E+02,1.45338E+00,8.35090E-01,7.25916E-01
2.30001E+02,1.51056E+00,8.66466E-01,7.12039E-01
2.30001E+02,1.58011E+00,8.98184E-01,6.95355E-01
2.30001E+02,1.66616E+00,9.30258E-01,6.75213E-01
2.30001E+02,1.77473E+00,9.62483E-01,6.51989E-01
2.30001E+02,1.91520E+00,9.93309E-01,6.24501E-01
2.30001E+02,2.10195E+00,1.02277E+00,5.96129E-01
2.30001E+02,2.36002E+00,1.04761E+00,5.64739E-01
2.30001E+02,2.73233E+00,1.06665E+00,5.29104E-01
2.30001E+02,3.30669E+00,1.07869E+00,4.85003E-01
3.09999E+02,1.44255E+00,7.76608E-01,7.35065E-01
3.09999E+02,1.48077E+00,8.08083E-01,7.52092E-01
3.09999E+02,1.52449E+00,8.40614E-01,7.67675E-01
3.09999E+02,1.57548E+00,8.68934E-01,7.71857E-01
3.09999E+02,1.63486E+00,8.97807E-01,7.74216E-01
3.09999E+02,1.70508E+00,9.26261E-01,7.72743E-01
3.09999E+02,1.78882E+00,9.54227E-01,7.67654E-01
3.09999E+02,1.88989E+00,9.81475E-01,7.59154E-01
3.09999E+02,2.01360E+00,1.00707E+00,7.46869E-01
3.09999E+02,2.16786E+00,1.02987E+00,7.29233E-01
3.09999E+02,2.36475E+00,1.04703E+00,7.03154E-01
3.09999E+02,2.62254E+00,1.06041E+00,6.74458E-01
3.09999E+02,2.96979E+00,1.06959E+00,6.42396E-01
3.09999E+02,3.45676E+00,1.07543E+00,6.03715E-01
3.09999E+02,4.17262E+00,1.07774E+00,5.51619E-01
3.70001E+02,1.57163E+00,8.10532E-01,7.09043E-01
3.70001E+02,1.61979E+00,8.41434E-01,7.32292E-01
3.70001E+02,1.67444E+00,8.72224E-01,7.53812E-01
3.70001E+02,1.73689E+00,9.05826E-01,7.76396E-01
3.70001E+02,1.81034E+00,9.32989E-01,7.85227E-01
3.70001E+02,1.89671E+00,9.58563E-01,7.89047E-01
3.70001E+02,1.99967E+00,9.82798E-01,7.88901E-01
3.70001E+02,2.12340E+00,1.00546E+00,7.85253E-01
3.70001E+02,2.27381E+00,1.02564E+00,7.77830E-01
3.70001E+02,2.46009E+00,1.04196E+00,7.66102E-01
3.70001E+02,2.69603E+00,1.05186E+00,7.41726E-01
3.70001E+02,3.00126E+00,1.05805E+00,7.13118E-01
3.70001E+02,3.40723E+00,1.06150E+00,6.79029E-01
3.70001E+02,3.96428E+00,1.06258E+00,6.30477E-01
3.70001E+02,4.61635E+00,1.06326E+00,5.79530E-01
4.20001E+02,1.74129E+00,8.56562E-01,6.99329E-01
4.20001E+02,1.79938E+00,8.83157E-01,7.24240E-01
4.20001E+02,1.86390E+00,9.11622E-01,7.48051E-01
